TrainerID;ClubID;Since
937;52;1986-07-01
938;57;1997-05-20
939;504;1982-07-01
940;18;1987-07-01
941;4;2008-09-05
944;71;1987-07-01
945;10848;1998-07-01
947;2275;1998-01-01
948;52;1985-07-01
949;52;1986-03-30
950;52;1985-09-16
951;52;1983-03-31
952;41;1977-10-28
953;79;1972-07-01
954;91;1981-01-13
955;4;1984-01-01
957;52;1965-02-23
958;52;1980-02-11
959;26;1993-07-01
962;26;1997-03-22
963;26;1998-01-01
964;2;1965-02-24
965;299;1999-07-01
966;299;2007-04-22
967;3;1983-08-24
968;2;1983-03-22
969;429;1986-07-01
970;4;1983-10-26
971;56;1999-07-01
973;80;1979-07-01
974;57;1973-07-01
975;16;1968-04-18
976;16;1968-12-17
977;56;1983-01-18
978;8;1970-07-01
979;3;1997-07-01
980;16;1983-10-31
981;8;1974-11-04
982;434;1994-01-01
984;72;1988-07-01
985;72;1987-04-19
986;72;1984-11-01
987;72;1984-12-01
989;72;1983-09-21
990;72;1984-10-01
992;72;1979-09-21
993;65;1981-03-01
994;72;1969-11-13
995;42;1970-01-02
996;260;1980-02-29
997;8;1971-07-01
998;379;2006-12-13
1000;107;2003-08-28
1007;429;2008-09-15
1013;105;2006-07-01
1016;57;2008-05-01
1017;60;1984-07-01
1018;2503;2003-07-01
1019;99;2000-09-08
1020;99;2000-08-24
1021;99;2007-07-01
1022;222;2007-03-10
1025;60;1978-09-30
1027;60;1972-07-01
1029;60;1989-08-27
1031;60;1981-07-01
1033;60;1989-12-01
1034;105;1988-07-01
1035;8;1990-07-01
1036;60;1986-03-23
1037;2503;2006-10-23
1039;255;2003-06-13
1040;89;1997-09-26
1041;244;2004-11-28
1042;336;1999-09-26
1043;256;2007-10-02
1046;8;2007-07-01
1047;459;1995-05-01
1048;48;1998-08-27
1049;60;2007-07-01
1050;681;2002-07-01
1051;826;1997-03-17
1053;413;2004-01-13
1055;76;1995-01-01
1056;715;2002-04-25
1058;964;2003-01-01
1064;99;2008-07-01
1066;72;2004-04-19
1067;232;1937-01-01
1068;631;2008-07-01
1069;129;1995-07-01
1071;709;2009-10-28
1072;95;2008-11-08
1078;35;2007-07-01
1079;419;2005-06-01
1080;167;1999-07-01
1081;10;1994-02-01
1082;33;1967-07-01
1083;409;2004-03-16
1084;14;2004-03-25
1087;2573;2008-12-31
1089;676;2006-01-01
1091;129;2009-10-04
1097;306;2008-07-01
1099;2282;1999-07-01
1100;281;2007-07-06
1107;71;2007-11-05
1115;38;1996-11-24
1116;4;1993-11-10
1119;192;2008-11-20
1121;8;1991-03-20
1131;105;1996-05-03
1132;10848;2003-03-26
1133;88;2004-07-01
1135;4772;2009-07-01
1137;2282;2006-04-03
1143;1096;2004-07-01
1144;113;2004-07-01
1154;2441;2008-11-20
1155;167;2007-10-01
1162;10848;1997-12-07
1163;272;2004-04-20
1182;1257;2004-07-01
1183;634;2004-07-01
1186;159;2008-06-17
1196;1;2008-06-03
1199;113;1984-10-04
1201;89;2004-12-20
1211;107;2009-10-07
1219;239;2006-01-01
1222;540;2009-06-17
1224;583;2009-07-01
1225;995;2003-06-05
1226;244;2004-01-14
1227;3057;2008-07-01
1229;244;2009-07-01
1230;290;2006-07-01
1231;449;2005-10-07
1232;667;1994-07-01
1233;162;2009-07-01
1234;583;2007-01-15
1236;826;2001-11-15
1237;969;2004-02-10
1238;40;2003-10-24
1239;667;2000-11-27
1240;1041;2008-07-01
1241;583;1987-10-25
1248;429;2007-07-01
1252;1091;2002-08-25
1254;8;2008-01-02
1262;801;2006-09-01
1263;113;2009-07-01
1264;5378;2009-12-21
1266;18;2009-07-01
1271;468;2003-02-09
1272;1091;2006-02-21
1273;234;2004-07-01
1274;403;2007-11-05
1275;234;2005-07-01
1278;829;2009-03-17
1281;157;2002-07-01
1283;180;2008-07-01
1288;234;2008-07-01
1291;995;2008-09-02
1294;7769;2009-11-15
1295;800;1998-07-01
1299;159;2007-07-03
1300;3899;2009-08-07
1305;299;2004-07-01
1306;952;2001-01-01
1312;938;1994-07-01
1314;2055;2004-07-01
1315;452;2008-08-10
1318;61;2006-07-01
1320;952;2003-01-11
1321;434;2001-08-03
1323;321;2004-04-20
1327;403;2006-07-01
1332;786;2002-09-23
1334;101;2002-07-01
1337;941;2003-07-01
1340;1091;2007-01-23
1343;15;1988-07-01
1344;222;2009-07-01
1355;92;2004-07-01
1361;101;2008-06-07
1366;1032;2009-07-01
1381;328;2000-07-01
1392;3426;2009-01-01
1395;85;2007-09-21
1406;48;1968-07-01
1407;79;1969-07-01
1418;107;1989-03-06
1426;192;1998-03-07
1427;27;2008-07-01
1432;116;2004-08-06
1439;1184;2004-07-01
1445;801;1999-01-01
1448;101;1924-07-01
1451;443;2007-04-03
1454;30;2008-11-21
1462;157;2000-11-02
1464;321;2008-07-01
1474;533;1999-03-15
1477;317;2004-07-01
1478;192;2001-07-01
1479;468;2009-07-01
1481;52;2009-11-02
1487;89;2006-04-06
1488;398;2004-07-01
1489;5378;2006-07-01
1491;602;1992-10-01
1503;321;2008-12-24
1512;339;2002-01-01
1516;57;1986-08-18
1517;91;1975-07-01
1518;92;1986-12-31
1519;790;2002-09-03
1520;16;1974-02-15
1521;16;1972-11-01
1522;31;2004-07-01
1523;350;2008-02-15
1524;1181;2009-07-01
1525;603;2002-02-18
1527;873;2007-10-11
1528;180;2004-08-18
1536;1421;2005-07-01
1537;1082;2008-07-01
1540;150;2000-05-01
1542;1421;2003-07-01
1543;434;2008-08-17
1547;527;2000-07-01
1548;13;2006-05-23
1550;621;2007-07-01
1551;13;2004-05-31
1552;2441;2006-06-07
1553;13;2009-10-26
1554;237;2004-07-01
1556;150;2006-06-12
1558;418;2009-07-01
1559;1050;2009-06-02
1561;1064;2003-07-01
1562;419;2008-07-01
1563;5225;2007-07-01
1569;349;2009-09-09
1571;5608;1998-01-01
1572;720;2006-08-18
1573;1110;2002-07-01
1578;418;2004-09-20
1580;42;1971-11-18
1581;338;2009-05-25
1583;352;2006-11-07
1584;371;2009-07-01
1586;2503;2005-07-01
1588;336;2009-11-15
1589;720;2005-02-01
1590;1075;2007-11-12
1593;1075;1998-07-01
1595;455;2008-07-01
1598;1039;2008-05-14
1613;667;2004-10-05
1616;409;2005-03-07
1617;2049;2008-07-01
1618;663;2002-01-01
1623;301;2005-12-16
1636;265;2004-10-05
1646;281;2008-06-04
1647;290;2005-07-01
1648;14;2005-05-06
1649;1003;2004-10-12
1650;873;2006-07-01
1662;187;1992-03-24
1669;92;1980-01-01
1676;2503;2006-08-21
1687;232;1939-04-01
1690;3008;2006-12-04
1697;370;1995-02-01
1701;990;2004-01-15
1703;603;1998-02-16
1708;22;1995-07-01
1717;991;2000-05-01
1718;703;2009-01-01
1722;352;1993-07-01
1727;1041;1988-07-01
1729;162;1994-09-15
1730;222;2005-08-23
1733;667;1998-07-15
1742;2288;1989-03-20
1752;157;2004-05-18
1762;195;2003-11-28
1763;195;2004-11-09
1766;239;2007-01-01
1771;328;2007-07-01
1775;931;2007-12-28
1778;354;2002-07-01
1790;663;1949-05-17
1798;77;2004-07-01
1799;312;2007-08-31
1800;3837;2009-08-26
1801;267;1995-01-01
1802;267;2003-01-01
1804;801;2005-01-01
1805;77;2004-01-01
1806;969;2007-04-29
1809;1038;2001-09-19
1810;430;2004-02-10
1812;920;2007-07-02
1813;1118;1989-01-01
1815;234;1989-07-01
1825;681;2000-12-22
1827;232;1997-01-01
1828;124;2007-01-10
1832;430;2004-10-25
1834;683;2009-09-20
1837;204;2004-07-01
1842;94;1999-03-09
1847;244;2006-06-20
1856;786;2007-12-04
1857;7769;2009-04-05
1870;610;2005-03-15
1880;61;1990-03-19
1883;383;2009-07-01
1895;2282;2007-07-01
1899;399;2002-07-06
1906;413;1999-01-22
1908;265;1996-10-23
1909;989;2006-10-12
1910;625;2005-09-27
1911;419;2004-09-01
1916;91;2001-12-28
1920;95;2008-03-23
1922;91;1999-11-02
1923;101;2001-03-24
1924;101;2000-11-16
1925;38;2001-04-10
1926;21;2000-12-11
1930;99;1997-09-05
1931;416;2009-11-29
1932;1025;2003-07-01
1933;6195;2009-10-06
1934;1025;2007-07-01
1936;683;1994-10-20
1937;130;2004-12-15
1938;14;1962-07-01
1939;57;1960-07-01
1941;762;2008-09-26
1942;703;2004-12-16
1964;197;2008-10-08
1974;1096;2004-01-04
1976;418;2005-01-01
1980;69;2003-09-29
1981;459;1998-12-22
1987;995;2005-01-03
1988;180;2009-07-01
1990;148;1992-05-27
1993;1123;2006-10-16
1994;1071;2007-07-01
1998;931;1997-09-25
2001;1132;2004-06-03
2003;352;2008-12-26
2005;94;1991-07-01
2019;20;2009-01-02
2024;969;1998-07-01
2027;6195;2003-11-10
2028;1039;2007-10-29
2029;27;2009-07-01
2037;353;1989-01-01
2045;204;2005-11-16
2046;826;2005-01-24
2047;6195;2009-03-10
2049;430;2005-01-25
2050;71;2008-09-21
2052;354;2005-11-21
2055;1032;1998-03-25
2058;583;2005-02-09
2060;430;2002-10-29
2061;6055;2003-09-11
2065;468;2007-02-13
2068;1091;2005-02-17
2071;708;2008-04-22
2072;699;2006-06-01
2073;232;2007-07-01
2077;156;2009-07-23
2078;448;2008-12-23
2081;130;2001-11-06
2084;129;1992-07-01
2085;197;2004-12-16
2089;255;2007-04-14
2090;281;2005-03-11
2091;52;2005-12-17
2099;12;2005-03-14
2100;2;2007-07-01
2107;455;2000-07-01
2114;88;2009-01-09
2119;676;1993-09-13
2120;234;2007-05-05
2121;36;1995-07-01
2122;6195;2003-06-19
2123;800;1980-07-01
2127;416;2009-06-15
2128;276;2004-07-20
2130;800;2009-07-01
2135;130;2006-06-05
2136;416;2003-07-01
2139;1390;2007-11-13
2140;46;2000-10-07
2141;1390;2005-07-01
2142;1091;1995-11-27
2145;294;2009-06-16
2146;618;2008-11-11
2147;1035;1995-07-01
2148;610;2008-07-01
2156;1;1998-09-16
2188;4603;2008-07-01
2190;468;1999-10-27
2196;2781;2000-07-01
2200;2282;2009-07-01
2232;35;1991-02-20
2233;413;2001-08-17
2234;403;2009-02-17
2235;2444;2002-07-01
2252;709;2005-07-01
2259;1390;2001-10-15
2269;5;2001-03-12
2278;65;2009-12-27
2281;3;1972-07-01
2283;2503;2005-04-30
2285;234;2009-07-01
2290;222;2005-07-01
2291;14;2006-01-01
2292;26;1987-07-01
2299;2444;2007-10-22
2300;66;2007-10-04
2302;417;2005-07-01
2303;1073;2005-07-01
2307;168;2009-06-17
2308;208;2007-07-01
2310;113;2002-03-06
2311;26;1985-07-01
2317;2410;2009-09-10
2324;58;1995-07-01
2325;14;2008-05-21
2327;162;2007-07-01
2332;449;2009-12-04
2336;706;1991-02-25
2341;1008;2007-10-10
2346;1;2006-10-30
2365;1073;2009-07-01
2367;35;1997-04-21
2369;1073;2002-01-24
2370;1083;2009-12-19
2371;4959;2009-07-08
2373;354;1998-07-01
2379;8671;2006-07-01
2383;443;2009-07-01
2387;61;2008-09-19
2389;1184;1994-07-01
2390;413;2009-06-12
2400;91;1995-08-29
2403;826;1992-12-02
2412;826;1989-07-01
2426;12460;2008-03-11
2434;14;1999-06-01
2436;122;1994-06-01
2441;676;1989-08-25
2443;122;1991-11-01
2450;122;2006-07-01
2451;1011;2004-01-01
2455;2441;2008-05-14
2459;447;2005-09-19
2460;1123;2009-08-19
2461;1075;1990-11-01
2465;395;1996-11-22
2467;168;1996-06-15
2468;2784;2005-12-01
2469;318;2009-04-27
2472;168;2006-10-03
2473;238;2003-02-12
2474;1443;2008-09-24
2475;422;2007-06-13
2476;168;2009-09-01
2478;255;2005-09-02
2479;428;2007-07-01
2480;318;2005-11-28
2484;1519;2005-05-24
2490;365;2008-05-21
2496;168;2008-11-17
2498;88;2001-07-03
2500;168;2007-10-22
2504;410;1987-10-12
2508;168;2009-04-16
2509;511;2005-09-02
2512;669;2006-05-18
2519;101;2003-07-01
2542;61;1993-03-22
2543;272;1991-01-01
2545;2441;1998-11-26
2546;527;2003-03-20
2551;583;1990-07-01
2558;1091;2005-09-17
2572;150;2009-06-09
2586;687;2007-01-01
2587;1044;2009-01-01
2588;13;2005-07-01
2590;365;2006-06-09
2592;377;2007-11-18
2593;321;2005-12-06
2594;336;2005-10-20
2597;903;2009-06-01
2598;7769;2007-05-25
2599;455;2004-07-01
2603;370;2009-07-01
2609;20;2004-03-02
2630;368;1996-01-25
2634;1039;1996-09-16
2635;1053;2008-07-01
2636;148;1998-10-01
2637;11;1986-03-25
2639;43;2005-11-08
2640;1010;2001-07-01
2643;195;2005-08-08
2654;762;2009-07-01
2661;621;2005-10-31
2662;621;2005-06-21
2670;62;2004-01-01
2674;1421;2008-12-25
2675;355;2007-04-30
2676;1003;2008-07-01
2680;995;2009-12-03
2681;7976;2008-07-20
2683;101;2005-10-31
2690;419;1998-07-01
2691;216;1995-07-01
2693;1189;1986-07-01
2694;365;2008-05-06
2695;540;2005-07-01
2696;1443;2004-03-20
2697;371;1998-07-17
2699;294;1996-07-01
2701;931;2007-04-11
2704;1039;2006-09-20
2707;2781;2007-07-01
2708;114;1970-01-01
2709;260;1994-04-14
2711;588;2008-07-01
2715;71;2009-04-14
2716;2;2009-06-18
2723;238;2000-04-17
2728;130;2001-01-09
2730;10442;2006-09-25
2741;2573;2008-01-20
2753;1083;2005-08-20
2754;2698;2001-08-04
2755;932;2006-12-26
2761;1186;2002-07-18
2763;2410;2009-10-26
2764;1043;2009-11-09
2765;940;2007-10-08
2778;6139;2007-01-01
2783;312;2005-12-28
2786;167;1998-04-19
2790;39;1989-02-14
2795;328;1999-07-01
2802;759;2006-10-02
2803;413;2008-10-27
2810;428;2009-06-18
2816;1027;1990-03-20
2823;130;2008-07-01
2824;362;2007-07-01
2835;22220;2009-02-16
2837;496;2006-01-01
2838;1118;2006-01-01
2846;681;2004-06-02
2853;1123;2007-10-30
2856;197;2006-09-03
2858;1443;2009-07-29
2859;197;2008-07-01
2861;365;2007-07-01
2862;941;2005-07-01
2863;2781;2006-01-01
2864;941;2001-07-01
2865;5225;2000-08-29
2866;377;2006-07-01
2867;62;2005-07-01
2878;265;2006-06-01
2881;3426;1997-07-01
2882;206;2009-01-01
2883;678;2009-01-01
2885;173;2007-01-25
2886;195;2008-06-01
2887;1053;2008-10-24
2888;173;2007-03-13
2889;410;2006-02-10
2895;3426;2006-01-01
2914;447;2008-05-25
2917;1390;1999-07-01
2919;1189;2004-03-01
2923;1038;1997-07-01
2924;447;2006-02-14
2931;395;1997-05-07
2934;156;2004-06-01
2954;1075;2006-11-13
2961;312;2009-10-02
2991;170;2000-07-01
3000;409;2000-01-10
3003;14;1988-11-17
3005;14;1996-07-01
3006;10848;1994-10-02
3007;409;1995-08-29
3008;14;1998-05-17
3009;1;2001-08-24
3011;409;1988-04-18
3016;395;1993-07-01
3030;940;2008-07-01
3033;2410;2003-11-24
3048;790;2005-07-01
3055;354;1995-08-25
3058;5378;2001-01-12
3059;709;2002-01-01
3064;410;2006-03-20
3065;232;1936-08-01
3075;5225;2008-12-01
3078;260;2007-06-13
3079;289;1993-11-26
3080;289;1991-12-30
3082;984;1997-12-24
3099;350;1999-06-15
3100;22;2006-01-30
3102;85;2006-03-16
3103;1039;2006-02-06
3109;276;2006-12-25
3112;496;1998-07-01
3115;97;1994-03-04
3116;57;1996-03-21
3117;97;1995-09-02
3119;272;1987-01-01
3120;2844;1958-01-01
3121;1044;1979-01-01
3123;272;2001-01-01
3125;1236;1978-01-01
3127;1237;2002-07-15
3128;329;2000-10-02
3129;1237;1998-02-26
3130;1237;1996-12-11
3131;1237;1995-11-21
3132;1237;1993-12-15
3133;1237;1987-01-05
3138;329;2000-01-01
3139;255;1999-01-03
3143;38;1998-07-01
3146;299;1997-11-20
3158;447;2009-08-18
3193;610;1998-11-14
3194;703;2006-02-16
3197;349;2001-11-09
3217;1075;1994-03-27
3219;1003;2006-01-25
3226;57;2006-05-04
3227;35;2008-07-01
3228;99;1983-11-01
3231;826;2007-08-25
3240;938;2009-07-01
3241;429;2007-01-19
3245;1010;2005-03-29
3249;354;2006-07-01
3252;428;2008-09-16
3256;681;2006-03-23
3257;1390;2007-02-26
3259;1075;2009-06-20
3263;618;2006-07-01
3291;1519;2002-10-07
3299;1237;2009-03-06
3310;1082;1992-07-01
3312;1039;2009-07-01
3319;8689;1991-07-01
3323;13;1994-07-01
3325;452;1997-04-17
3333;506;2009-05-19
3338;57;1974-07-01
3347;790;2008-07-01
3354;941;2008-07-01
3358;641;2006-06-07
3363;669;2009-09-05
3383;395;1984-04-27
3390;1073;2006-07-01
3394;56;2007-07-01
3404;365;2008-09-30
3408;256;2007-07-01
3413;195;2007-10-25
3418;272;2005-01-01
3419;190;2006-01-01
3420;267;2009-01-01
3423;447;2006-07-01
3424;16786;2007-07-01
3425;173;1999-07-01
3427;206;2006-07-01
3433;759;2007-06-19
3435;76;2007-07-28
3438;76;2006-08-21
3449;1180;2001-10-01
3457;187;1999-11-15
3458;759;2006-07-06
3505;1110;2007-04-11
3507;328;2006-07-01
3517;800;2009-09-21
3540;358;2008-11-23
3542;3008;1997-07-01
3577;244;1999-11-25
3578;1027;2007-07-01
3586;13;1995-02-26
3597;6055;2009-01-01
3598;447;2001-11-21
3604;2784;1997-07-01
3607;2973;1997-07-01
3616;1;2008-01-10
3618;168;2006-06-01
3620;256;2008-03-17
3623;7976;2007-12-17
3630;504;2009-07-01
3632;683;2002-11-07
3665;370;1997-11-21
3694;631;1991-07-01
3702;301;2002-10-27
3705;10;2009-07-01
3721;677;2009-04-23
3722;428;2000-03-20
3725;713;1996-03-01
3729;157;2008-07-01
3733;162;2006-10-23
3740;159;2008-09-08
3742;192;1984-12-03
3753;358;2006-11-16
3768;602;1983-05-02
3770;26;2009-07-01
3771;197;2005-10-11
3776;410;2007-07-01
3778;669;2007-01-09
3780;1017;2005-07-01
3785;354;2005-07-01
3786;468;1998-12-24
3787;317;1992-07-01
3793;398;2009-07-01
3841;403;2005-11-21
3843;1090;1987-01-01
3865;91;2007-07-01
3866;1096;2006-07-01
3868;667;1999-11-01
3869;377;2003-07-01
3870;101;2007-09-12
3874;730;2008-07-01
3876;318;2008-09-10
3877;422;2007-04-17
3880;995;2006-09-20
3896;1025;2008-11-03
3904;21598;1989-07-01
3923;625;2008-03-17
3936;429;2008-05-23
3939;826;1999-10-01
3943;826;1997-07-01
3946;290;2000-07-01
3951;40;1997-07-01
3962;1082;1995-09-02
3967;1082;1997-03-01
3975;995;2001-12-28
3978;1041;1996-12-02
3979;1421;2000-07-01
3980;583;1999-03-15
3994;5790;2003-07-01
